drugbank_id,name,other_drug_name,interaction_description
db00008,peginterferon alfa-2a,bacillus calmette-guerin substrain tice live antigen,the risk or severity of infection can be increased when bacillus calmette-guerin substrain tice live antigen is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,bacillus calmette-guerin substrain connaught live antigen,the risk or severity of infection can be increased when bacillus calmette-guerin substrain connaught live antigen is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,yellow fever vaccine,the risk or severity of infection can be increased when yellow fever vaccine is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,anthrax vaccine,the therapeutic efficacy of anthrax vaccine can be decreased when used in combination with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,typhoid vaccine live,the risk or severity of infection can be increased when typhoid vaccine live is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,bacillus calmette-guerin substrain danish 1331 live antigen,the therapeutic efficacy of bacillus calmette-guerin substrain danish 1331 live antigen can be decreased when used in combination with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,bcg vaccine,the risk or severity of infection can be increased when bcg vaccine is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,human adenovirus e serotype 4 strain cl-68578 antigen,the risk or severity of infection can be increased when human adenovirus e serotype 4 strain cl-68578 antigen is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,vibrio cholerae cvd 103-hgr strain live antigen,the therapeutic efficacy of vibrio cholerae cvd 103-hgr strain live antigen can be decreased when used in combination with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,adenovirus type 7 vaccine live,the risk or severity of infection can be increased when adenovirus type 7 vaccine live is combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,palifermin,the therapeutic efficacy of palifermin can be decreased when used in combination with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,fluvoxamine,the metabolism of fluvoxamine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,betaxolol,the metabolism of betaxolol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,disopyramide,the metabolism of disopyramide can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,lidocaine,the risk or severity of methemoglobinemia can be increased when peginterferon alfa-2a is combined with lidocaine.
db00008,peginterferon alfa-2a,conjugated estrogens,the metabolism of conjugated estrogens can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,ropivacaine,the risk or severity of methemoglobinemia can be increased when peginterferon alfa-2a is combined with ropivacaine.
db00008,peginterferon alfa-2a,acetaminophen,the metabolism of acetaminophen can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,olanzapine,the metabolism of olanzapine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,chlorzoxazone,the metabolism of chlorzoxazone can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,grepafloxacin,the metabolism of grepafloxacin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,mirtazapine,the metabolism of mirtazapine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,mexiletine,the metabolism of mexiletine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,tacrine,the metabolism of tacrine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,triamterene,the metabolism of triamterene can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,promazine,the metabolism of promazine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,zolpidem,the metabolism of zolpidem can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,entecavir,the metabolism of entecavir can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,nabumetone,the metabolism of nabumetone can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,quinine,the metabolism of quinine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,fluoxetine,the metabolism of fluoxetine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,chlorpromazine,the metabolism of chlorpromazine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,flutamide,the metabolism of flutamide can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,haloperidol,the metabolism of haloperidol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,albendazole,the metabolism of albendazole can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,rofecoxib,the metabolism of rofecoxib can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,cinnarizine,the metabolism of cinnarizine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,propranolol,the metabolism of propranolol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,diclofenac,the metabolism of diclofenac can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,guanabenz,the metabolism of guanabenz can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,verapamil,the metabolism of verapamil can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,paroxetine,the metabolism of paroxetine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,thiabendazole,the metabolism of thiabendazole can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,riluzole,the metabolism of riluzole can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,zileuton,the metabolism of zileuton can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,clopidogrel,the metabolism of clopidogrel can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,estradiol,the metabolism of estradiol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,acyclovir,the metabolism of acyclovir can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,naproxen,the metabolism of naproxen can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,trifluoperazine,the metabolism of trifluoperazine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,perphenazine,the metabolism of perphenazine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,terbinafine,the metabolism of terbinafine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,ranitidine,the metabolism of ranitidine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,ethanol,the metabolism of ethanol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,maprotiline,the metabolism of maprotiline can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,alosetron,the metabolism of alosetron can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,lomefloxacin,the metabolism of lomefloxacin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,ramelteon,the metabolism of ramelteon can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,frovatriptan,the metabolism of frovatriptan can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,levobupivacaine,the risk or severity of methemoglobinemia can be increased when peginterferon alfa-2a is combined with levobupivacaine.
db00008,peginterferon alfa-2a,cinacalcet,the metabolism of cinacalcet can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,selegiline,the metabolism of selegiline can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,tocainide,the metabolism of tocainide can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,praziquantel,the metabolism of praziquantel can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,melatonin,the metabolism of melatonin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,primaquine,the metabolism of primaquine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,hesperetin,the metabolism of hesperetin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,nifedipine,the metabolism of nifedipine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,carvedilol,the metabolism of carvedilol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,cilostazol,the metabolism of cilostazol can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,propafenone,the metabolism of propafenone can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,domperidone,the metabolism of domperidone can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,dexfenfluramine,the metabolism of dexfenfluramine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,rasagiline,the metabolism of rasagiline can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,temafloxacin,the metabolism of temafloxacin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,aminophenazone,the metabolism of aminophenazone can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,antipyrine,the metabolism of antipyrine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,bromazepam,the metabolism of bromazepam can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,thiothixene,the metabolism of thiothixene can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,etoricoxib,the metabolism of etoricoxib can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,genistein,the metabolism of genistein can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,phenacetin,the metabolism of phenacetin can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,estrone sulfate,the metabolism of estrone sulfate can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,flunarizine,the metabolism of flunarizine can be decreased when combined with peginterferon alfa-2a.
db00008,peginterferon alfa-2a,lorcaserin,the metabolism of lorcaserin can be decreased when combined with peginterferon alfa-2a.
